date,open,high,low,close,volume,market_cap,volatility,growth,ma7,ma25,ma99,rsi,std,bb-mb,bb-ub,bb-lb,fr-0.236,fr-0.382,fr-0.5,fr-0.618,macd,signal,obv,sentiment,gf-index,label
2020-01-12,-0.01706460674157308,-0.009890859481582654,-0.0023278781038375603,0.02838815340521357,-0.6047207127777594,0.020323739767458014,0.009647117704628057,0.02907303370786507,0.011179278801405124,0.004129465960415919,-0.0018872646795018062,0.033762743048102214,-0.003046174199844372,-0.00012294502513211005,-0.0004300842203514839,0.00026590616315587433,0.0,0.0,0.0,0.0,0.6350579181394138,-0.36445523645013483,-0.0324939491554971,1,1.0,-0.020335744506619284
2020-01-13,0.02838427947598251,0.0027210884353741885,0.00358473325367273,-0.020615684635742995,-0.10358458161406274,-0.011295906584685475,-0.0016335854140816064,-0.02033296943231434,-0.0005707991187662943,0.004624166947960035,-0.0016874694575662764,-0.0231455097721608,-0.03776417599372119,-0.0014076501476393676,-0.0051073674068663425,0.003237459564396444,-0.016537966355880646,-0.01373941978654297,-0.011364480427839272,-0.00888095364721446,0.22599358968808386,-0.49738472795693617,0.028601851258896867,2,2.0,0.15364256860286926
2020-01-14,-0.02075497980220079,0.14385556202679087,0.008640512856246818,0.13318039120985253,0.8123580843139661,0.1310399284598161,0.17655356120830246,0.15364256860286926,0.022360588972431077,0.011063254044217914,-0.0009050015826384282,0.13773747872464662,0.14583160573152903,0.0037329070269012834,0.020317999273346623,-0.01790256687238491,0.08982295323806223,0.07577492041561142,0.06350862548692263,0.05032832040562124,0.5849278706008202,-2.6259863123741733,-0.17984054119897966,2,3.0,0.004829751267809777
2020-01-15,0.13297101449275353,0.0016280962902663167,0.09855527638190954,0.004567307692307808,-0.5359499024481652,0.0017801774334257818,-0.002065358527636863,0.004830917874396204,0.024524409809763715,0.011508282985203478,-0.0009051833219335022,0.004120810380981028,0.12048456852709086,0.004242265092712995,0.01936930721571379,-0.016207073632098893,0.003724599289975916,0.003143914829949678,0.0026363257943665566,0.0020903378467504747,0.3257252225934275,1.4765069149355217,-0.13261507245501128,0,2.0,-0.013161057692307679
2020-01-16,0.004807692307692376,-0.02735961768219823,-0.008871989860582873,-0.013336581206991034,-0.5820558823836711,-0.011064942213872959,-0.0005204706746300435,-0.013161057692307679,0.024655594780130168,0.009292341340214762,-0.00181428978314093,-0.015440680085265161,0.08511958828678326,0.004220307340537346,0.01554859902188962,-0.011514723648647408,0.0,0.0,0.0,0.0,0.18078578852776103,0.6023493481033187,0.0773414118206065,0,3.0,0.03416357103708657
2020-01-17,-0.013151485630784197,0.042388879354727974,0.026766991488836656,0.033205769796879524,0.4053931753546348,0.037531619014464876,0.006854011645606007,0.03415733073550892,0.022765337702530513,0.012018887231111455,-0.0013614507988051587,0.03057218562183896,0.09799713256579859,0.005038047544809002,0.019192319685662818,-0.015313958367376477,0.016626602513557697,0.014070902672065858,0.011826003496383797,0.00939983826486652,0.17338123144637999,0.3881312139229153,-0.14951978211388478,2,2.0,0.02484545186929643
2020-01-18,0.03342749529190195,0.02612813370473536,0.01685665777346593,0.024635350867118367,-0.11382028627715289,0.026270681416106657,0.0030606084531723016,0.024835216572504704,0.028097243356099012,0.013085852103637533,-0.0004209543123826834,0.021829459256935253,0.09971211577389762,0.00588257702587009,0.021411945221949603,-0.017330659067968164,0.02025602904800442,0.01719598580018695,0.014492264036213648,0.011553452076558819,0.15027940322697508,0.2887022352008846,-0.155055173639699,1,2.0,-0.041977719076605045
2020-01-19,0.024009190120620374,-0.008143779837124339,-0.02016578003216622,-0.04406739013130281,-0.10261535796334918,-0.050151530118507565,0.012891743148718068,-0.04198736358414706,0.01759936033929826,0.011626123928347236,-0.000825316008313256,-0.051814072299948624,0.05362481787191059,0.004987421722415954,0.013379534264100578,-0.00782670285481116,0.0,0.0,0.0,0.0,0.04425537085642614,0.20354745647275552,0.12328759380412843,2,2.0,0.0004796450626537113
2020-01-20,-0.04382756759997603,-0.05149707671410853,-0.0026048127015628098,0.00047941511356152993,-0.7444671865234643,0.001025762958018858,0.00012332332982418844,0.0004796450626537113,0.01983985007240823,0.01138080065269403,-0.0009048880617579878,0.0004461374227752988,0.04647274420164636,0.004846119332462577,0.012286073289388745,-0.0067328783040019905,0.0,0.0,0.0,0.0,0.02648223523638931,0.1496707475047073,-0.07604807903936686,0,2.0,0.015760771858332807
2020-01-21,0.0004195133644973127,0.005812588069516091,0.02160194174757283,0.015458139123252135,-0.16261041305426366,0.015307094468589105,-0.04823134143371587,0.015761716408965572,0.0032689450222883293,0.011767141347337742,-0.0011054147358265463,0.0145320762674217,0.04514892721787587,0.007245091430846428,0.014238972042301434,-0.0038392903936020884,0.0,0.0,0.0,0.0,0.03294442183516232,0.11725000963026833,-0.06998961463937876,2,2.0,-0.008319074871673824
2020-01-22,0.015459051215482513,0.006706712544468453,0.007408299704872552,-0.008448860593800298,-0.13137898113125607,-0.008211883182112927,-0.0815125752987264,-0.008319565730469653,0.0014159502128165788,0.010767406768699948,-0.0007974578942873867,-0.01016210984624503,0.017171176587542174,0.009021537235569794,0.010535432411639144,0.00661270017261542,0.0046600666075311305,0.007890586340409428,0.010727534003943575,0.013792810951482689,0.005776821833298758,0.08887617586817673,0.0582582355538292,1,2.0,-0.03129648360802041
2020-01-23,-0.008389361575533983,-0.01944114149821647,-0.04283650524464539,-0.03230759781340207,0.27094150782004295,-0.032802473666923126,-0.05004820362915972,-0.03129648360802041,-0.0011884348313272435,0.007607663818806608,-0.0007492210606939556,-0.0383287509438647,0.016397478841468926,0.005831067961164911,0.007811042772191311,0.0026642852361728636,0.0,0.0,0.0,0.0,-0.049485408123495174,0.05723970706671564,0.07399593264266086,0,2.0,-0.0019040599471777057
2020-01-24,-0.03205403745778323,-0.022803283672848892,-0.023529411764705858,-0.0016611295681063752,0.13162119046342943,0.0008760715879611136,-0.019520270197206264,-0.0019035922628185588,-0.006244074108874055,0.008208242719991697,-0.0009403011665007673,-0.0019489570275910194,0.006398479612668478,0.006642954687488021,0.006597153165341489,0.006716201117951004,0.0,0.0,0.0,0.0,-0.05470546397601229,0.033791065140590625,0.07852070872734356,1,1.0,-0.013289036544850478
2020-01-25,-0.002092178942834308,-0.010197186559370948,0.013070236660110413,-0.01365762394761458,-0.9553017866501796,-0.010831546223089582,0.004211473662708629,-0.013291489754476627,-0.011919579573350096,0.008204030206823478,-0.000797511814632249,-0.016228241912639305,-0.0006304440273257768,0.006164935015144044,0.004898880189277818,0.008182945523464817,0.0,0.0,0.0,0.0,-0.07918376538778553,0.012129050763579811,0.03860745414400991,1,1.0,0.04677268475210477
2020-01-26,-0.013407333499625699,0.03147310804378879,0.011291637914810759,0.04473966400571916,0.1258469820584928,0.040535896670370365,0.013872866064907076,0.046769768021950604,0.0009240148878659644,0.009661672154378517,-0.0002530278027977551,0.04597965207468828,0.00817989719320425,0.007773701038712602,0.007849405125443949,0.007653009674914618,0.0,0.0,0.0,0.0,-0.001327303678155696,0.009577000535693925,-0.046206282238567147,0,1.0,0.012927439532944214
2020-01-27,0.044964564349949276,0.025961984237366655,0.0351652342331437,0.013052681091251168,0.3124183661559003,0.016818290542716333,-0.011224712991308086,0.012923590018462366,0.002764381674130486,0.01104908327901959,-0.00033104158951517254,0.012856148325252734,0.017075172804418583,0.007174069863618812,0.00903446561122793,0.00419364242563353,0.0,0.0,0.0,0.0,0.010812443907971496,0.009811544282125868,-0.07204249761532072,2,2.0,0.03292568203198491
2020-01-28,0.012526464361326721,0.02065834279228142,0.028289125448450286,0.03165565930311987,0.22714697407208206,0.030961204373497888,-0.012647919072838824,0.03293342742884024,0.005268342827772164,0.010524947362518047,0.00010690083530781591,0.030353166257740274,0.018181159386258177,0.008953268579342508,0.01070038034964318,0.006141428286738133,0.007000174698949648,0.005929767753961287,0.004987862867023575,0.003968141296301093,0.04981936744394992,0.017663898225079015,-0.10279882322656321,1,2.0,-0.010589842860396343
2020-01-29,0.031552568629684585,0.01260857383020454,0.019038827669762944,-0.011052268017499353,-0.4916805337918153,-0.007414649602398392,0.0035440095376544326,-0.010593461669894142,0.004816709292412743,0.009973300223591589,0.0001622568642058474,-0.014021690211928957,0.007229177001419908,0.008529912214455723,0.00828390632962362,0.008925583342377145,0.0,0.0,0.0,0.0,0.01343484964372636,0.016836723039636004,0.06447171785202244,0,3.0,0.06337784941284821
2020-01-30,-0.01093965914325199,0.0457219251336899,-0.0140408354297081,0.059396827115707394,0.33563217332019457,0.052313137235979676,0.019317953284074697,0.06339244587747578,0.01831146223888572,0.012293427054512866,0.0014363538985691395,0.0542280508350196,0.02350513588453926,0.010938047705303915,0.013339583162248566,0.007050845137157832,0.041172767676521616,0.03565530018571359,0.03074741354304304,0.025377426379937004,0.0906131360869483,0.03219392261091115,-0.10747147198204433,1,3.0,-0.025556337646867718
2020-01-31,0.059715229278328195,-0.00635023140673774,0.024483506449035453,-0.026112561808989323,-0.23891585948130065,-0.025018198970914195,0.013853749678326342,-0.025553570461804984,0.014393770673001684,0.008854323647269912,0.0012592404230943866,-0.03311977010301193,0.003251383868099954,0.009886831126164754,0.0086256525699431,0.011921428836530247,0.0009804128078564605,0.0016702672476863057,0.002283105022831167,0.0029527829296064866,0.025250436646615346,0.03075674052962342,0.0798221057719229,2,3.0,0.020334463025723632
2020-02-01,-0.026508836278759645,-0.008356848274365053,0.022373486581487426,0.01966230936819164,-0.48666515726746123,0.01925149431872375,0.0007868741650188903,0.02034011337112369,0.01881707376292922,0.009979112348173044,0.00013483163381274992,0.01753456819464353,0.006452198223873045,0.010306460285689241,0.009576196239208617,0.011482292289613217,0.0012412342215988917,0.0021127669380856503,0.002885725278953371,0.0037290067379570904,0.03819867102544252,0.032306528479367026,-0.05673845827156654,1,3.0,0.026198257080610035
2020-02-02,0.02009475575886292,0.04730393423977669,-0.0007258514796202985,0.02568456803226493,0.5306547071141622,0.026330972224554893,0.0024303005031843586,0.026193977019005624,0.01638326327856307,0.011536992355412943,0.0005743095611954904,0.022297935470397583,0.015378380631053977,0.010733118421895236,0.011616615222785946,0.009307235413418175,0.016466936804897025,0.014041837708469004,0.011880999904952,0.009512741761434412,0.05528052742275225,0.03718253591149967,-0.13751216293983343,2,3.0,0.00642114200806627
2020-02-03,0.025732173174872638,0.009016855371689078,0.04029578823277253,0.006589698982550477,-0.3246715824445655,0.006694506951339325,-0.015366882179523806,0.006419779286927037,0.015371109212475769,0.012403867045826278,0.0003810166473485812,0.005646424131826021,0.02323948879094955,0.009747632680026513,0.012342318634509854,0.005531168221994653,0.005459014519263656,0.004658806501221289,0.003944710931582934,0.003160891007182286,0.04257727790451444,0.03833259355289048,-0.11583293758238619,2,3.0,-0.004375560124413582
2020-02-04,0.00664066617476557,-0.018736951983298555,-0.010449943147977729,-0.0041289502937907,-0.13861268858061185,-0.0031204738242795213,-0.008387813955605214,-0.004374407083377318,0.010294482715819554,0.010412827128639874,0.0004609843137104662,-0.005567725231517103,0.008172897187281994,0.009997261740939654,0.009646930549665401,0.010566035054576282,0.0,0.0,0.0,0.0,0.01938622279520996,0.03435523852610678,0.0923379500606073,1,3.0,0.07871473188290723
2020-02-05,-0.004393626594674779,0.07711574586965955,0.018598225197938256,0.07297085091765632,0.3349760574902321,0.07346146406903992,0.03483606241522868,0.07871473188290723,0.02278826472594932,0.014300087570568935,0.0008532783955288936,0.06023197365476646,0.03480503964251458,0.012847375860638229,0.017141053749417733,0.005795994887286807,0.05796706557225564,0.049893933519907,0.042571834305224134,0.034403772054220474,0.09660021324162309,0.048123316814865584,-0.16123661356848096,2,2.0,0.04617724997546372
2020-02-06,0.07297085091765632,0.040308787500577814,0.06382449507511696,0.044139030911393574,0.09420309104046062,0.03830837012846956,0.010623131917618355,0.04617724997546372,0.021148708815672514,0.015285540314609035,0.0019219408149645156,0.032176138563168886,0.053534128839489735,0.01399175976681539,0.021981782250226584,0.0005828780063118313,0.03727041794975485,0.032247113753063716,0.027645572595334532,0.02246047912422984,0.11230978648367444,0.06310776414582253,-0.2165527957461069,0,3.0,0.047703926075331936
2020-02-07,0.0440045036592231,0.03853333333333328,0.056864033029933266,0.04540366274123501,0.03355931837167519,0.04675463518331371,-0.008138176503749086,0.04771063989491469,0.03115878470674502,0.01796138808309759,0.0026240961535149315,0.030479370920373988,0.06002232897170811,0.01605879650895726,0.025270594961750003,0.0002019358127662405,0.04647324515465804,0.047253959349826354,0.0479680026850893,0.04877131723555617,0.12031679624587657,0.07711915258986735,-0.28878022944901943,2,3.0,-0.0013880804191107432
2020-02-08,0.045666189111747926,0.012074643249176729,0.0003751993246412743,-0.0012553239184039504,-0.1473138343781248,0.0020079460262090775,-0.014266558968063243,-0.001387893982808033,0.02757989079901279,0.01276489775408064,0.002556960753196679,-0.0017690336948213814,0.05362462362218989,0.014599741582928094,0.023040983737823678,-0.00027753067025742216,0.0,0.0,0.0,0.0,0.07996974647493513,0.07781893981859818,0.20108726630303692,2,3.0,0.024568482403048725
2020-02-09,-0.001569436348145925,0.012573162800780427,0.04325585569415783,0.023808481771631133,-0.5657868235456046,0.023885182036511302,-0.0016033746603226382,0.024572889108111826,0.02723674546394285,0.013617482311967306,0.0028907801364464513,0.015485853919757472,0.05168710478436418,0.015282653726088809,0.023392037459011732,0.0006575526307419789,0.020426540266000732,0.018846437266455348,0.017396800967405156,0.015760799111557575,0.07355300204074329,0.07677534480496091,-0.14734911082505367,1,3.0,-0.024683793601470588
2020-02-10,0.0241543779810091,-0.0054489973844812556,-0.0299949161159126,-0.025124500874871118,0.3136253810081178,-0.022490870149429392,0.015832455407192483,-0.02467947315450932,0.022079753132398666,0.012706084109599801,0.0026156450364101013,-0.03609156036235371,0.02603118790411289,0.013986952755678983,0.01669561911822448,0.009064017042270126,0.0027010764319829903,0.004670950632921165,0.00647134314501817,0.008495387354885,0.026777597294817573,0.06502485729648616,0.17673613639065766,2,3.0,0.06191394858450362
2020-02-11,-0.025303961595405874,0.040769391595233115,0.008250446899206962,0.0583041108623094,0.14298976819844456,0.05239052232748466,-0.0027761783271584694,0.06191394858450362,0.030797591883564786,0.014266504450278506,0.0032144365908562205,0.03829081637147504,0.05820764057705741,0.01457368736023183,0.024735428680177324,-0.004447676618353007,0.029365635157013806,0.02547926981146969,0.02189995459765507,0.017844477776720817,0.06275986033263817,0.06449352160527606,-0.25980136180829566,2,2.0,0.12273437830073096
2020-02-12,0.0583041108623094,0.13143749546015826,0.07824580675144709,0.1093173778881614,0.4262672531592892,0.11146777605732916,0.08661554810580575,0.12273437830073096,0.03840384782258382,0.01917641886658176,0.004835361767385549,0.06085527716479332,0.10791048046314052,0.0189935019790691,0.04124841632070282,-0.0255677848532616,0.09423008338569716,0.08279177657670952,0.07199861207494798,0.05945851818513033,0.12992873266066646,0.08071198276463104,-0.8275737125852181,2,3.0,0.00970873786407761
2020-02-13,0.1093173778881614,0.008462674205048877,0.07571852546079345,0.009615384615384557,0.047358349202858446,0.01016824747952925,-0.008707126835277194,0.00970873786407761,0.033041456149498515,0.020812876801626884,0.00481830807197739,0.004643156294818408,0.08166847620104818,0.019332337425041778,0.035715094970091045,-0.015203215788487344,0.008299343604412375,0.007299264726483214,0.0063537408264788065,0.005252914430516367,0.0945224224460867,0.08417409280515405,-6.616993327122105,2,3.0,0.06264907573047108
2020-02-14,0.009689200268316189,0.032944454118056694,0.01613646841862605,0.05902156759600205,-0.48266898607516345,0.056828834704221155,0.0009475018675149894,0.06264440635015281,0.03572728901423418,0.023672523421347822,0.006111445912120959,0.02741489034119828,0.08920660066437602,0.021845800452002566,0.04049590631975907,-0.01994599801077836,0.05548940754233697,0.05278748456389013,0.05021869810305703,0.04721037889145208,0.10435950751746473,0.08931930686724536,1.2887758714855229,1,3.0,-0.0709451166052955
2020-02-15,0.058819403037424285,0.004368780555459407,0.0060337584969069,-0.07652521896707937,0.1462208391467572,-0.07348527995247105,0.06085983770513721,-0.07095506997299292,0.02360396352473824,0.018733675052534364,0.005010643139574956,-0.10265068304387413,0.03949810422892998,0.01747869401947351,0.023675610714352438,0.003302665580418469,0.0,0.0,0.0,0.0,0.021746500127687772,0.07299753862981122,2.9627255562743233,2,3.0,-0.02287828450619149
2020-02-16,-0.07625231210599821,-0.0525912408759125,-0.10298639484436214,-0.023295344794282295,0.22457542082754578,-0.018472021718740374,0.003396219150903062,-0.022875693631799487,0.016843086345782438,0.01751603417536876,0.00454649119194162,-0.02848537312446107,0.01905378057437997,0.01667606876032667,0.017346392262818665,0.015139196525173022,0.001124972531126201,0.0019838121963422868,0.00279896438317833,0.003751902132422138,-0.007256218700752947,0.054807187776092385,0.7925646239246683,2,3.0,0.03461464168437332
2020-02-17,-0.023253119085325964,-0.019459017003385863,0.018966942148760345,0.03360089602389397,0.00022778593906850087,0.024406241055080734,0.0012433529529186334,0.03460929352234554,0.024335852079589486,0.019864894510299397,0.004826144993570471,0.019129127106296964,0.026404935761616396,0.01707252197923608,0.019721572855069758,0.010944577805446892,0.0,0.0,0.0,0.0,0.007855539403788641,0.04455879884500398,-3.8249787249755913,2,2.0,0.054918797834609054
2020-02-18,0.033631952220977944,0.05985028683363654,0.06201550387596899,0.05222745125791724,0.004618503561314179,0.055380261689564,-0.0013477809137591656,0.05490854796565897,0.024252667159607066,0.022203155078137235,0.005937116311653871,0.02814461738235533,0.03397854692763537,0.01919084559533999,0.023434223518481838,0.009232053616138464,0.015478151501072452,0.02697590160538067,0.0376430976430976,0.04982059727838567,0.03357970966952045,0.04218366950192539,1.3517749757457056,2,2.0,-0.08559498956158663
2020-02-19,0.052151146334559896,-0.003087719298245598,-0.025600254412466203,-0.0934803637067132,-0.5801203255957053,-0.0852510287822185,-0.043331455836551055,-0.08558590433059723,-0.003865098005948793,0.017817282946081408,0.004320823572224037,-0.10837448013471934,0.015045023612093285,0.012648877464936516,0.013337651111961092,0.01102861025616619,0.0,0.0,0.0,0.0,-0.04375309502509036,0.024814078277300554,-5.91987083001116,2,2.0,-0.005726446121106668
2020-02-20,-0.09363875561058656,-0.07819770741119063,-0.02535257194097986,-0.005798567870485715,0.2744134605524389,-0.006909958851393126,0.002252565913892049,-0.005726667698498755,-0.006059474596612829,0.015924961438715676,0.004151536822352603,-0.006202464743646268,0.009961281693090853,0.012191756294115464,0.011551634948666123,0.013694309920638734,0.0,0.0,0.0,0.0,-0.05127726459223326,0.010335816362813022,1.1396894160694528,0,1.0,0.032300747198007296
2020-02-21,-0.005720512122037476,0.014576498657918375,0.032609124245889395,0.031326572925698355,-0.8503578188405709,0.028927072942330892,-0.0026124841533167707,0.032299490212865135,-0.010717732239995162,0.01672882052940332,0.004821606558105239,0.019144591001179215,0.011525993696542116,0.013422711823435489,0.012879120010588064,0.014696333199092838,0.0,0.0,0.0,0.0,-0.029315130476352726,0.003028309831221853,-1.6036866302560346,2,1.0,-0.014136540128925247
2020-02-22,0.03147143072516194,-0.005359619204677511,0.009335937499999947,-0.014145353060366206,-0.6796257538784833,-0.01233494070249281,0.002270185541967519,-0.014133876074174581,-0.001787681738642042,0.014876794243876891,0.0048709732511491586,-0.01564124688407526,0.00777332299020531,0.012035560804382655,0.010817768578186702,0.01487710709055349,0.0,0.0,0.0,0.0,-0.04552905579717324,-0.005578668552346018,0.48843559266711895,1,1.0,0.04943227434338804
2020-02-23,-0.014414069967501364,0.0321749854904237,0.019232242740019855,0.047034392305450395,0.29607874736037193,0.04184434668004124,0.00941685512507116,0.04943605429172245,0.008370867453231859,0.017145181023231815,0.005470283432066965,0.028766665728287774,0.017489262510750038,0.012995574459046604,0.01428368483903814,0.009976818285819415,0.0,0.0,0.0,0.0,-0.0087339243838473,-0.006136509583633799,-2.2666733031303887,1,1.0,-0.03271640921014288
2020-02-24,0.04717668488160287,0.005483405483405418,-0.015286475553308207,-0.03374510394697212,0.36154736011790295,-0.03206449281624211,-0.008529041349181875,-0.032714025500910814,-0.001249423549220936,0.01356731624620232,0.004828619469915513,-0.03738889402418041,0.00046912344028359176,0.012625610308165563,0.009171305913650406,0.02062735984934083,0.0,0.0,0.0,0.0,-0.04482723036077748,-0.01276703234735634,0.780232371192813,0,1.0,-0.07080445917445029
2020-02-25,-0.034015142954006,-0.04124408384043258,-0.051750940926198565,-0.07641788624478045,0.10092951441544093,-0.07007633022984573,0.05576264455704115,-0.07081779485440931,-0.01965094153926895,0.011068358901662944,0.004030392467339716,-0.07798998302447159,-0.014484012915933096,0.010101751729830051,0.0032376667705214684,0.025644676434521244,0.0,0.0,0.0,0.0,-0.1158670515181764,-0.029061057616884704,0.46461683075445975,2,1.0,-0.09218794340617012
2020-02-26,-0.07621518628126664,-0.06351869606903178,-0.13345080218863026,-0.10154959139016648,0.4449441678806145,-0.09795473238531001,0.07510777607212607,-0.09218794340617012,-0.01923762817654948,0.006649946988396833,0.002816908022288594,-0.08977133067482958,-0.020857872602516446,0.006844303412345514,-0.0007374153372937502,0.023594800843698294,0.0,0.0,0.0,0.0,-0.22188440074052185,-0.055382458448774576,0.45565292438554145,2,1.0,0.017014245523154562
2020-02-27,-0.10130368782927046,-0.05044062106588326,-0.026952380952380936,0.01694543219632111,-0.09584468380374751,0.004856022311992681,-0.0012378126593550166,0.01701044736137156,-0.016524758813298915,0.006446529031497003,0.0031054192403750834,0.011949510285905492,-0.02434006099442565,0.007452163648116025,-0.0010511226786173494,0.025735996467874476,0.0,0.0,0.0,0.0,-0.20966699841188693,-0.07408254544324352,-0.7117444385720149,2,1.0,-0.004258308090785367
2020-02-28,0.016466868660255568,-0.015468530276558675,0.01873744217559923,-0.00454224730993121,-0.2073926496126173,0.00015542176650145764,-0.009660525731697601,-0.004259430026786101,-0.02230239992587121,0.0060363483593410235,0.0038326504512032505,-0.0038914927402475285,-0.03335897438616306,0.00791682811879086,-0.002796465042686355,0.030194774444540644,0.0,0.0,0.0,0.0,-0.2267564954905746,-0.09053256550202908,0.3708669083380982,2,1.0,-0.04211501146586693
2020-02-29,-0.004277650379255596,-0.007167381974248873,0.013778801843318015,-0.043966668201279785,-0.929162907001884,-0.0313122868647593,0.016485447421876888,-0.04211501146586693,-0.02636772153403538,0.004587133657404351,0.003927914495136561,-0.03696834887070833,-0.037639832404794966,0.006722492745069115,-0.004423324517304369,0.029125705125368554,0.0,0.0,0.0,0.0,-0.33864383554943095,-0.11275452273332258,0.16124439164423532,1,1.0,0.0023939965931587415
2020-03-01,-0.04358230935615997,-0.02242309886348683,-0.021849689207006903,0.0027546944584729547,0.23516862524108123,-0.003885401679965441,-0.0028626296309621994,0.0023931151916793698,-0.03485904446727233,0.0022689562154522454,0.003815754084279863,0.0020779205697254283,-0.04598135536625148,0.007015992947376339,-0.005787666696387692,0.0317899721637951,0.006883765210924321,0.0119362473695129,0.016578000485640475,0.02182392401788401,-0.3875543736221725,-0.13284888743041715,-0.2671435868483568,1,1.0,0.06501078921996234
