,open,high,low,close,volume,market_cap,volatility,growth,ma7,ma25,ma99,rsi,std,bb-mb,bb-ub,bb-lb,fr-0.236,fr-0.382,fr-0.5,fr-0.618,macd,signal,obv,label,date,sentiment,gf-index
1110,601.59,603.15,584.22,591.28,498329.37589,67315962016.45056,0.2781929633634926,-10.31000000000006,593.5514285714286,544.2864,422.9946464646465,60.09472248757231,72.08088607792143,510.0777777777778,654.2395499336207,365.9160056219349,561.52096,527.4095199999999,499.84,472.27048,20.464557400848435,21.13309130792584,20903675.17451,-36.32999999999993,2020-12-07,1,4.0
1111,591.27,595.0,549.22,554.94,804443.00717,63113292236.578674,0.2844176067956929,-36.32999999999993,589.22,547.4268,424.2183838383838,56.64070684391848,69.05397917571806,514.8533333333334,652.9612916847694,376.74537498189727,562.66792,529.26604,502.27,475.27396,18.266776566336603,20.611943173091436,20099232.167340003,18.170000000000076,2020-12-08,2,4.0
1112,554.92,578.08,530.43,573.09,997192.16738,65242758700.21787,0.285253419029175,18.170000000000076,585.8199999999999,551.9148,425.2051515151515,57.88424389909921,66.1626241844196,519.9980555555555,652.3233039243947,387.67280718671634,566.11588,534.8470599999999,509.575,484.30294,16.994067168285028,19.954147535853902,21096424.334720004,-14.210000000000036,2020-12-09,1,4.0
1113,573.2,575.7,548.11,558.99,608414.51466,63680254164.81796,0.2861339212583889,-14.210000000000036,577.6971428571429,556.3512,426.4121212121212,56.58744228749863,63.30067426795912,524.3452777777778,650.946626313696,397.7439292418596,569.46708,540.2714599999999,516.675,493.07854,15.270158907106406,19.102513239717997,20488009.820060004,-14.56000000000006,2020-12-10,2,4.0
1114,558.99,560.8,535.5,544.43,768921.78317,62108208317.23196,0.2870403271329167,-14.56000000000006,574.4385714285714,559.7064,428.0588888888889,55.27222696881907,60.61697330205513,527.8936111111111,649.1275577152214,406.65966450700085,573.8378,547.3461,525.935,504.5239,13.178890705376716,18.02549096074685,19719088.036890004,23.579999999999927,2020-12-11,2,4.0
1115,544.46,574.0,543.1,568.04,573913.95311,64706942225.99528,0.2767390069142763,23.579999999999927,570.33,563.1419999999999,429.90515151515154,56.941416311285984,59.68619110457544,531.0083333333333,650.3807155424842,411.6359511241824,573.8378,547.3461,525.935,504.5239,12.246083429098576,16.974689591356253,20293001.99,22.610000000000014,2020-12-12,2,4.0
1116,568.09,595.0,563.22,590.7,657794.46158,67115726662.02899,0.2732265988615104,22.610000000000014,568.7814285714286,567.6336,432.48787878787874,58.47135648341287,58.16224511166185,535.3275,651.6519902233237,419.00300977667627,575.98776,550.82612,530.49,510.15388,12.226688501963622,16.111416666012136,20950796.451580003,-4.519999999999982,2020-12-13,2,4.0
1117,590.81,591.48,575.6,586.29,493012.02706,66708003325.04708,0.2713346836999193,-4.519999999999982,568.0685714285714,572.2352000000001,434.84636363636366,58.05841074225581,57.05822351036864,538.9938888888888,653.1103359096261,424.8774418681516,575.98776,550.82612,530.49,510.15388,11.929846139918029,15.351131115813208,20457784.424520005,2.3500000000000227,2020-12-14,[1 2],4.0
1118,586.29,597.2,578.58,588.64,569270.52011,67096668321.69698,0.2696846090425591,2.3500000000000227,572.8828571428571,575.376,437.220606060606,58.22013700953272,55.257955787182574,543.0027777777777,653.5186893521429,432.4868662034126,576.8751199999999,552.26244,532.37,512.47756,11.665069670587627,14.680938125772192,21027054.944630004,48.39999999999998,2020-12-15,2,4.0
1119,588.78,640.0,580.71,637.18,1185588.05078,72436347872.16913,0.2789634032127638,48.39999999999998,582.0385714285715,578.7692,440.2487878787879,61.38367454870277,55.08012810500651,548.1927777777778,658.3530339877908,438.0325215677648,592.5523999999999,564.9438,542.63,520.3162,13.167732822113862,14.405809888743404,22212642.995410003,5.520000000000096,2020-12-16,2,4.0
1120,637.18,676.25,625.76,642.7,2006130.01975,73206412680.50867,0.2783295925269635,5.520000000000096,593.9971428571428,582.076,443.1967676767677,61.72269128435923,55.28542715862416,553.1819444444444,663.7527987616927,442.6110901271961,596.76968,568.3551600000001,545.39,522.42484,14.47142189502688,14.417739344431308,24218773.01516,11.139999999999986,2020-12-17,2,4.0
1121,642.71,664.61,629.4,653.85,1000012.98018,74575304994.55286,0.2782244149475545,11.139999999999986,609.6285714285714,583.8868,446.0848484848485,62.408355931565794,55.51045669761865,558.5002777777777,669.521191173015,447.4793643825404,605.28828,575.24586,550.965,526.68414,15.813273759909066,14.671472874518171,25218785.99534,4.269999999999982,2020-12-18,[1 2],4.0
1122,653.76,669.95,645.42,658.03,858803.88459,75095087629.00385,0.2774536113729582,4.269999999999982,622.4842857142858,586.0092,448.9575757575758,62.66623024138445,56.08767170300351,563.5447222222222,675.7200656282291,451.3693788162152,608.4818,577.8290999999999,553.055,528.2809,16.911075638367265,15.07867337703619,26077589.87993,-19.870000000000005,2020-12-19,2,4.0
1123,658.05,661.39,621.01,638.18,823958.22843,72711065644.97649,0.2770695354109944,-19.870000000000005,629.2671428571429,588.7564,451.4868686868687,60.634548885601895,54.5797635939242,568.4694444444444,677.6289716322929,459.309917256596,608.4818,577.8290999999999,553.055,528.2809,16.89577527487222,15.409055540279104,25253631.6515,-30.519999999999985,2020-12-20,1,4.0
1124,638.1,648.0,595.9,607.58,843251.16565,69475834114.53963,0.2807324871459903,-30.519999999999985,632.3085714285714,592.2664,453.9228282828283,57.66994330716401,50.875931553426746,572.9000000000001,674.6518631068536,471.1481368931466,611.42472,582.59264,559.29,535.98736,15.572335918389172,15.438742881753662,24410380.485850003,28.770000000000092,2020-12-21,1,4.0
1125,607.68,637.73,588.0,636.45,918851.25654,72336758959.73206,0.2826868871633304,28.770000000000092,639.1385714285715,596.9771999999999,456.54232323232327,59.587390781054026,48.151317280770215,577.7861111111112,674.0887456726516,481.4834765495707,613.94992,586.68004,564.64,542.59996,15.438321985070957,15.438666355084075,25329231.742390003,-50.85000000000002,2020-12-22,1,4.0
1126,636.41,638.44,551.28,585.56,1208807.36518,66517758494.159546,0.2946279354552776,-50.85000000000002,631.7642857142857,598.8988,458.77969696969694,55.06497781415456,45.282084073243055,580.6586111111111,671.2227792575973,490.094442964625,613.94992,586.68004,564.64,542.59996,13.268373526400296,15.044067658959753,24120424.37721,26.829999999999927,2020-12-23,2,4.0
1127,585.48,615.02,565.43,612.31,886335.86333,69704465559.66194,0.2968746960977705,26.829999999999927,627.4228571428572,600.3392,461.2766666666666,56.83615404213554,42.02562081258185,584.3780555555555,668.4292971807192,500.32681393039184,613.94992,586.68004,564.64,542.59996,12.389065967936858,14.561340078773773,25006760.24054,14.510000000000105,2020-12-24,2,4.0
1128,612.31,634.24,604.28,626.82,798009.62915,71400061459.62726,0.2964450321225439,14.510000000000105,623.5614285714286,600.7456,463.6752525252525,57.76496588865957,37.85175270103154,588.6994444444445,664.4029498465076,512.9959390423813,623.12324,601.52838,584.075,566.62162,12.104930976074115,14.114720241919288,25804769.86969,10.660000000000082,2020-12-25,2,4.0
1129,626.78,652.91,615.26,637.44,958585.50647,72483025274.85342,0.2874290520340781,10.660000000000082,620.62,602.8328,466.2313131313131,58.43824181169085,36.21249021127859,592.2361111111111,664.6610915336682,519.8111306885539,625.1433999999999,604.7982999999999,588.355,571.9117,12.160163220551908,13.759346238034308,26763355.37616,47.66999999999996,2020-12-26,[1 2],4.0
1130,637.44,717.13,625.0,685.11,1859968.15029,77828069141.04636,0.2855720718922949,47.66999999999996,627.3242857142858,606.3616,469.260202020202,61.28746785452627,38.708479564032025,595.9238888888889,673.3408480169529,518.5069297608248,645.83252,621.53374,601.895,582.25626,13.88518550634626,13.782226105000117,28623323.52645,45.309999999999945,2020-12-27,2,4.0
1131,685.1,748.09,681.04,730.41,1627154.39266,83282601744.92747,0.2913445727226919,45.309999999999945,644.8714285714286,610.944,472.890202020202,63.71857886620832,44.21825602298934,600.6566666666666,689.0931787126453,512.2201546206879,680.4417199999999,649.52914,624.545,599.5608599999999,16.86022538063719,14.341862336934128,30250477.91911,1.6000000000000227,2020-12-28,1,4.0
1132,730.4,740.78,689.2,732.0,1106876.35855,83420334908.86484,0.2807466624283911,1.6000000000000227,658.5214285714286,617.5344,476.8461616161616,63.80064942105009,49.33820973647445,604.0849999999999,702.7614194729488,505.408580527051,681.65648,650.51176,625.3399999999999,600.16824,19.176432098538044,15.220875020862112,31357354.27766,20.16999999999996,2020-12-29,[1 2],4.0
1133,732.0,758.74,716.62,752.17,1008574.09906,85722581848.92598,0.2813561690449666,20.16999999999996,682.3228571428572,623.7492,480.96696969696967,64.83845095804301,55.16871848004532,608.173888888889,718.5113258489796,497.8364519287984,697.0663599999999,662.97682,635.425,607.8731799999999,21.63550407331832,16.387171212217787,32365928.37672,-15.75,2020-12-30,[1 2],4.0
1134,752.17,755.74,722.0,736.42,863375.57981,84156810764.80739,0.2744711704489245,-15.75,700.0528571428571,629.1443999999999,485.1659595959596,63.37907054684536,58.72526966158373,612.8105555555555,730.261094878723,495.3600162323881,697.0663599999999,662.97682,635.425,607.8731799999999,22.835122461567607,17.559525984826845,31502552.79691,-7.509999999999991,2020-12-31,2,4.0
1135,736.42,749.0,714.29,728.91,675114.09329,83318539689.41852,0.2559285156182633,-7.509999999999991,714.6371428571427,634.6496,489.0037373737374,62.687068028611954,59.59923597305379,618.6183333333333,737.8168052794409,499.41986138722575,697.0663599999999,662.97682,635.425,607.8731799999999,23.311282118272857,18.605299827271573,30827438.70362,45.64999999999998,2021-01-01,2,4.0
1136,728.91,787.69,714.91,774.56,1352618.57668,88367612520.27962,0.2606919192572582,45.64999999999998,734.2257142857143,643.4344,493.2728282828282,65.07145944509355,62.52629327058369,625.7261111111111,750.7786976522784,500.6735245699437,718.61856,684.01072,656.04,628.0692799999999,25.196999654955675,19.80379070503232,32180057.2803,203.83999999999992,2021-01-02,1,4.0
1137,774.44,1011.07,768.71,978.28,2813603.88615,111309985610.90729,0.3421698399481565,203.83999999999992,776.1071428571428,659.6419999999999,499.5794949494949,72.99317220222699,84.16843015031554,637.9694444444444,806.3063047450755,469.63258414381335,875.8914,812.5492999999999,761.355,710.1606999999999,34.160069187981094,22.41402315647755,34993661.16645,63.10000000000002,2021-01-03,[1 2],4.0
1138,978.33,1162.97,890.0,1041.43,4245010.94004,118709509271.5964,0.3411089410359645,63.10000000000002,820.5385714285713,678.9396,506.4879797979798,74.8144032308484,107.02723991011844,650.8897222222222,864.9442020424591,436.8352424019853,924.138,851.576,792.9300000000001,734.284,43.49187792243242,26.24636038665116,39238672.10649,58.1099999999999,2021-01-04,1,4.0
1139,1041.45,1134.6,974.45,1099.56,2706995.67525,125545618320.15996,0.339299404806791,58.1099999999999,873.0471428571428,701.1447999999999,514.019292929293,76.32596263239239,130.33745544662838,664.3036111111111,924.9785220043678,403.6287002178543,968.54932,887.5003399999999,821.9949999999999,756.48966,52.84619910289359,31.082694698695235,41945667.78174,108.26,2021-01-05,2,4.0
1140,1100.16,1213.0,1057.26,1208.42,2390136.59334,137786204516.8729,0.3406167904395532,108.26,938.2257142857144,726.76,522.5913131313131,78.77918793628206,157.98758385487707,681.6136111111111,997.5887788208652,365.638443401357,1051.71836,954.77582,876.425,798.0741800000001,64.04058971665245,37.07503924741472,44335804.37508,16.11999999999989,2021-01-06,2,4.0
1141,1208.75,1289.0,1131.0,1224.87,1972922.82059,139921813991.6793,0.3406810060533337,16.11999999999989,1008.004285714286,752.1267999999999,531.329090909091,79.11556003834531,181.3124913571678,699.0575,1061.6824827143355,336.4325172856644,1064.28616,964.94192,884.6499999999999,804.35808,73.1443600763705,43.633097579952135,46308727.19567,-7.929999999999836,2021-01-07,2,4.0
1142,1224.86,1273.75,1065.0,1216.93,2131172.92341,139769385933.2377,0.3414852245559006,-7.929999999999836,1077.7214285714283,777.3524000000001,540.0571717171717,78.49782159220013,200.130677956394,715.7541666666666,1116.015522579455,315.4928107538786,1064.28616,964.94192,884.6499999999999,804.35808,79.54714439118766,50.16292427290405,44177554.27226,59.27999999999997,2021-01-08,2,4.0
1143,1216.72,1304.37,1171.36,1276.0,1448871.11514,146280792179.4133,0.3262588774163142,59.27999999999997,1149.3557142857142,804.8468,549.4551515151516,79.71010312441763,219.0691421031852,735.4419444444444,1173.580228650815,297.30366023807403,1103.34948,996.54026,910.215,823.88974,86.2198314760044,56.71872558255866,45626425.3874,-21.75,2021-01-09,2,4.0
1144,1276.0,1348.33,1170.0,1254.25,1951179.35003,144147690008.65298,0.3272800898657372,-21.75,1188.7800000000002,829.5296000000001,558.629898989899,78.04367913186951,234.07133496856972,753.7044444444443,1221.847114381584,285.56177450730485,1103.34948,996.54026,910.215,823.88974,90.00617904861087,62.7709898491136,43675246.03737,-167.23000000000002,2021-01-10,[1 2],4.0
1145,1254.24,1260.0,915.0,1087.01,4099450.90046,124508608481.94814,0.3658829170995101,-167.23000000000002,1195.2914285714287,847.302,566.0505050505051,66.97052825520724,238.98717970978072,767.1897222222223,1245.1640816417837,289.2153628026608,1103.34948,996.54026,910.215,823.88974,85.93659127532806,66.98291738115259,39575795.13691001,-36.83999999999992,2021-01-11,2,4.0
1146,1087.0,1150.02,1006.33,1050.16,2302645.34052,119187795979.95863,0.3679201102421808,-36.83999999999992,1188.234285714286,863.1543999999999,573.0862626262626,64.88409952552405,241.5603609648001,779.9363888888888,1263.057110818489,296.8156669592886,1103.34948,996.54026,910.215,823.88974,80.43693445913061,69.42910230442132,37273149.79639,79.5300000000002,2021-01-12,2,4.0
1147,1050.36,1137.65,987.48,1129.89,1564202.39081,129175741557.3657,0.36292949166353,79.5300000000002,1177.0157142857145,882.0288,581.0573737373737,67.16092368406544,245.23813522616425,795.9072222222222,1286.3834926745508,305.43095176989374,1103.34948,996.54026,910.215,823.88974,78.21705366048434,71.02691164188732,38837352.1872,101.82999999999991,2021-01-13,[1 2],4.0
1148,1129.79,1247.55,1086.7,1231.62,1555737.38556,139212433451.90207,0.3688068890499437,101.82999999999991,1177.98,905.7664,590.0476767676768,69.73612919219362,252.59300714770524,814.1997222222221,1319.3857365176327,309.01370792681166,1103.34948,996.54026,910.215,823.88974,79.50870756595532,72.56905635535423,40393089.57276,-63.36000000000013,2021-01-14,2,4.0
1149,1231.89,1256.98,1069.42,1168.53,1944038.83738,133902070140.85233,0.3733793812615996,-63.36000000000013,1171.0657142857144,928.2044,598.3060606060607,66.413927007609,255.4106144695834,831.1313888888889,1341.9526178280555,320.31015994972205,1103.34948,996.54026,910.215,823.88974,77.43375642977571,73.45354727797633,38449050.73538,59.34999999999991,2021-01-15,1,4.0
1150,1168.48,1298.0,1151.77,1227.83,1575384.43797,140969419371.64862,0.371286625791006,59.34999999999991,1164.1842857142858,951.8596,607.021313131313,67.89269713567577,258.8661684620189,850.1147222222222,1367.84705914626,332.38238529818443,1108.92144,1005.55928,922.02,838.48072,77.2530666234203,74.14436897714795,40024435.17335,4.620000000000118,2021-01-16,2,4.0
1151,1227.83,1269.02,1165.0,1232.45,1317285.00579,140601384429.81976,0.3711739562574544,4.620000000000118,1161.07,977.7351999999998,615.7276767676768,68.00558243494885,261.84843689153394,868.5705555555555,1392.2674293386235,344.87368177248766,1113.05616,1012.25192,930.78,849.30808,76.55323074180524,74.58234384344927,41341720.17914,25.950000000000045,2021-01-17,2,4.0
1152,1232.5,1260.75,1182.58,1258.45,998050.11073,143716601983.39554,0.370732229360946,25.950000000000045,1185.561428571429,1003.5808,624.659898989899,68.64373384752108,265.2313942350284,887.1191666666667,1417.5819551367235,356.6563781966099,1113.05616,1012.25192,930.78,849.30808,76.24345120739508,74.88436336416669,42339770.28987,106.83999999999992,2021-01-18,[1 2],4.0
1153,1258.52,1438.3,1251.49,1365.36,2278852.55758,157454089944.8793,0.3743643037600946,106.83999999999992,1230.59,1033.1224,634.5472727272727,71.08311918636029,271.6891932337389,908.76,1452.1383864674776,365.38161353252224,1181.3272,1067.4764,975.46,883.4436,79.29924475045118,75.68706907076387,44618622.84745,11.63000000000011,2021-01-19,1,4.0
1154,1365.36,1407.93,1235.42,1376.99,2219137.62144,158042129137.30182,0.3741511825805959,11.63000000000011,1265.89,1062.7044,644.6073737373737,71.33265870084365,276.8715209329592,930.6586111111112,1484.4016529770292,376.9155692451928,1190.21252,1074.66374,981.275,887.88626,81.4713195583397,76.73875097759583,46837760.46889,-265.76,2021-01-20,1,4.0
1155,1376.72,1390.0,1086.0,1110.96,2310208.57298,128249677791.2402,0.4390198001775395,-265.76,1248.652857142857,1079.7384,652.0040404040404,59.29386442832922,273.7657004643097,943.8191666666668,1491.350567595286,396.28776573804726,1190.21252,1074.66374,981.275,887.88626,72.45249727713531,75.95943212296663,44527551.89591,120.63999999999989,2021-01-21,2,3.0
1156,1111.98,1273.79,1042.31,1232.62,2020593.21673,141409699225.45984,0.4477528728892657,120.63999999999989,1257.8085714285714,1099.8267999999998,660.640202020202,62.28770837644228,272.8806333846878,960.2058333333334,1505.967100102709,414.4445665639578,1190.21252,1074.66374,981.275,887.88626,69.02957098037268,74.69945736976773,46548145.11264,0.9900000000000092,2021-01-22,[1 2],1.0
1157,1232.61,1272.44,1195.9,1233.6,1009545.08258,140794949837.6558,0.4480868039905178,0.9900000000000092,1258.6328571428571,1119.8908,669.4088888888889,62.310675169761474,271.3873607858065,976.31,1519.084721571613,433.5352784283869,1190.21252,1074.66374,981.275,887.88626,65.63816425965615,73.05194953156563,47557690.19522,159.04999999999995,2021-01-23,1,3.0
1158,1233.46,1398.83,1220.0,1392.51,1510879.53817,159184556292.11795,0.4596749900402663,159.04999999999995,1281.4985714285715,1145.5044,679.7542424242425,65.78589463038585,274.3680397475632,996.7122222222222,1545.4483017173486,447.97614272709575,1202.0698,1084.2551,989.035,893.8149,68.24986314039506,72.17884291498916,49068569.73339,-74.30999999999995,2021-01-24,2,3.0
1159,1392.19,1475.0,1293.69,1317.88,1885441.31289,151516304275.35352,0.4631277803207021,-74.30999999999995,1289.9885714285715,1168.7628,689.2468686868688,62.98066887821776,272.37023210130803,1015.5927777777777,1560.3332419803935,470.8523135751616,1202.0698,1084.2551,989.035,893.8149,66.91799646108552,71.22232537791577,47183128.4205,48.37000000000012,2021-01-25,2,3.0
1160,1317.6,1378.49,1244.56,1365.97,1682923.65799,155269118236.95306,0.4578183412494718,48.37000000000012,1290.0757142857144,1194.2451999999998,699.2132323232323,63.99817114840313,269.22148338575863,1036.6591666666668,1575.102133438184,498.2161998951496,1202.0698,1084.2551,989.035,893.8149,67.01746471942397,70.45780525818998,48866052.07849,-127.51,2021-01-26,1,3.0
1161,1366.54,1373.9,1207.0,1239.03,2009772.08358,143401382572.9306,0.4724810500158752,-127.51,1270.3671428571429,1212.824,708.0062626262626,59.5539509239812,262.27072388632484,1053.3975,1577.9389477726495,528.8560522273503,1202.0698,1084.2551,989.035,893.8149,61.68853928471572,68.86339326301284,46856279.99491,90.76,2021-01-27,[1 2],4.0
1162,1238.93,1360.0,1217.23,1329.69,1365269.71962,152494242714.12,0.4633424657113629,90.76,1301.6142857142856,1226.8804,717.4942424242423,61.51707504340106,253.52328079190627,1074.0677777777778,1581.1143393615905,567.0212161939653,1208.3828,1094.4736,1002.41,910.3464,60.19519003268488,67.28735631204411,48221549.71453,50.059999999999945,2021-01-28,2,3.0
1163,1329.44,1436.9,1285.35,1379.5,2253963.18682,158238360146.48,0.4630260070732276,50.059999999999945,1322.597142857143,1240.4032,727.2469696969697,62.54443651095543,245.7240627457988,1095.3786111111112,1586.8267366027087,603.9304856195138,1211.80716,1100.01642,1009.665,919.31358,60.29159885131708,66.01540041009373,50475512.90135,-1.509999999999991,2021-01-29,2,4.0
1164,1379.56,1406.0,1326.41,1378.05,1040042.2363,157523498333.17,0.4636256655766993,-1.509999999999991,1343.232857142857,1251.5428,737.0342424242424,62.49448107168214,236.52186099238529,1116.2461111111108,1589.2898330958817,643.2023891263402,1214.31348,1104.07326,1014.975,925.87674,59.7478215501942,64.87584061738472,49435470.66505,-65.49000000000001,2021-01-30,2,4.0
1165,1378.04,1380.74,1281.12,1312.55,958704.85571,150543956657.31,0.4689600119942055,-65.49000000000001,1331.81,1255.708,746.129292929293,60.25824161146563,223.90114048551408,1134.9991666666667,1582.8014476376948,687.1968856956386,1225.5636,1122.2832,1038.81,955.3368,56.27818753822203,63.31263096662787,48476765.80934,61.72000000000003,2021-01-31,2,4.0
1166,1312.45,1377.99,1269.99,1374.17,1096397.91862,156750867717.37,0.4666926173501358,61.72000000000003,1339.8514285714286,1261.68,755.9102020202021,61.58825356491137,213.5565270700148,1154.1397222222222,1581.2527763622518,727.0266680821926,1235.9004,1139.0148,1060.71,982.4052,55.25179581049656,61.84702457460399,49573163.72796,137.77999999999997,2021-02-01,2,4.0
1167,1374.09,1547.9,1360.28,1511.87,1944227.99878,173505318778.83,0.4708352146237943,137.77999999999997,1360.6942857142858,1273.4776,767.2167676767676,64.33194105948488,208.9213390703971,1175.8469444444445,1593.6896225852388,758.0042663036503,1327.09144,1212.77928,1120.39,1028.00072,59.08259032977344,61.34440016645298,51517391.72674,152.55999999999997,2021-02-02,2,4.0
1168,1511.93,1669.35,1508.39,1664.49,1535869.88801,190213812447.49,0.4764809891104777,152.55999999999997,1421.4742857142858,1289.0172,779.9545454545455,67.01767977572521,210.122583989773,1201.7494444444444,1621.9946124239905,781.5042764648983,1443.69312,1307.09844,1196.7,1086.30156,67.38191679525903,62.44213046259953,53053261.61475,-69.0,2021-02-03,2,4.0
1169,1664.67,1695.2,1554.44,1595.67,1646502.32962,182660183410.38,0.4808623113713327,-69.0,1459.4714285714288,1302.674,792.1509090909091,64.75614662932017,205.53696672722415,1225.1799999999998,1636.253933454448,814.1060665455515,1443.69312,1307.09844,1196.7,1086.30156,70.89396376799209,63.97882742721635,51406759.28513,123.66000000000008,2021-02-04,1,4.0
1170,1595.53,1760.49,1591.0,1719.19,1194123.29946,196873128686.52,0.4817783335267492,123.66000000000008,1507.9985714285715,1327.9612,805.6060606060606,66.82299142459303,204.0252998789947,1252.4791666666667,1660.529766424656,844.4285669086773,1485.48392,1340.90304,1224.05,1107.19696,77.72784694568827,66.47864915784761,52600882.58459,-42.600000000000136,2021-02-05,2,4.0
1171,1718.95,1743.67,1642.94,1676.35,1149808.33101,192221649234.01,0.4830908495294148,-42.600000000000136,1550.612857142857,1353.0088,818.6753535353536,65.45367088105576,195.48683553513027,1278.7969444444443,1669.7706155147048,887.8232733741838,1496.2573200000002,1358.34134,1246.875,1135.40866,80.93099590691781,69.10634856676947,51451074.25358,-64.73000000000002,2021-02-06,2,4.0
1172,1676.35,1693.0,1490.46,1611.62,1281734.86814,184955254624.65,0.485442964672351,-64.73000000000002,1593.337142857143,1372.2779999999998,831.0507070707071,63.4334982899374,183.19247102671105,1302.048611111111,1668.4335531645331,935.663669057689,1544.33524,1436.16238,1348.735,1261.30762,80.33260157279187,71.14748547695535,50169339.38544,138.69000000000003,2021-02-07,1,4.0
1173,1611.46,1775.57,1563.89,1750.15,1339777.09536,200147673570.58,0.4384525739546688,138.69000000000003,1647.0485714285714,1393.0192000000002,844.7222222222222,65.7597869718497,189.28444623965615,1323.4894444444444,1702.0583369237568,944.920551965132,1582.89208,1479.41896,1395.79,1312.16104,84.3060216867575,73.53994660601029,51509116.4808,19.450000000000045,2021-02-08,2,4.0
1174,1749.68,1821.88,1708.49,1769.13,1185071.89593,202625894958.75,0.4358664778050412,19.450000000000045,1683.8,1417.0431999999998,858.7233333333334,66.06403462183171,197.00104301391588,1343.7033333333334,1737.7054193611652,949.7012473055016,1599.4530800000002,1494.4834600000002,1409.645,1324.80654,87.45257663398365,76.06951570200545,52694188.37673,-28.360000000000127,2021-02-09,2,4.0
1175,1769.14,1837.86,1680.0,1740.78,1219932.25474,199922942887.56,0.4349775684679064,-28.360000000000127,1694.6985714285713,1437.5612,872.38898989899,65.17430410097258,203.1869018767819,1361.515,1767.888803753564,955.1411962464364,1599.4530800000002,1494.4834600000002,1409.645,1324.80654,88.11646169341202,78.25986951862482,51474256.12199,44.8599999999999,2021-02-10,1,4.0
1176,1740.76,1819.0,1703.44,1785.62,735079.82699,204480686290.95,0.4270583896807365,44.8599999999999,1721.8342857142857,1459.688,886.36,65.920972187691,213.28348876553773,1377.5483333333332,1804.115310864409,950.9813558022576,1612.05144,1504.67428,1417.89,1331.10572,89.51414286689214,80.30610103649161,52209335.94898,54.430000000000064,2021-02-11,[1 2],4.0
1177,1785.83,1864.88,1739.88,1840.26,909600.20653,211353402277.61,0.4274886672183183,54.430000000000064,1739.13,1482.9604000000002,900.7394949494948,66.81279386053595,225.03437604539909,1394.6425000000002,1844.7112520907983,944.573747909202,1653.7964,1538.4418,1445.21,1351.9782,91.86328035720544,82.40740636753048,53118936.15551,-25.279999999999973,2021-02-12,1,4.0
1178,1840.24,1871.72,1765.0,1814.96,767589.07285,208004282357.62,0.4278660685522791,-25.279999999999973,1758.9314285714286,1500.9444,914.4672727272726,65.99033264026087,233.4564560860401,1411.2544444444443,1878.1673566165248,944.3415322723642,1653.7964,1538.4418,1445.21,1351.9782,91.95316109303916,84.14299813580479,52351347.08266,-14.829999999999927,2021-02-13,1,4.0
1179,1815.25,1850.0,1784.11,1800.42,675261.77873,206994111569.56,0.4266188626498062,-14.829999999999927,1785.902857142857,1517.8816,928.2572727272728,65.51361011751219,241.01474841060613,1425.8216666666667,1907.851163487879,943.7921698454544,1653.7964,1538.4418,1445.21,1351.9782,90.61329335066353,85.3194154475973,51676085.30393001,-20.779999999999973,2021-02-14,[1 2],4.0
1180,1800.03,1835.72,1655.67,1779.25,1053474.57879,204117703893.71,0.4263064286756601,-20.779999999999973,1790.06,1544.6132,941.640606060606,64.81242205707866,246.16500350664745,1440.405,1932.7350070132948,948.0749929867052,1653.7964,1538.4418,1445.21,1351.9782,87.87581677531716,85.7842156890009,50622610.725140005,2.660000000000082,2021-02-15,2,4.0
1181,1779.33,1827.28,1724.0,1781.99,817493.47513,204288110917.07,0.3964681939460828,2.660000000000082,1791.8971428571426,1566.588,955.1524242424242,64.86248751062926,244.90686338162865,1459.71,1949.5237267632572,969.8962732367428,1653.7964,1538.4418,1445.21,1351.9782,84.92971633862135,85.62885217075006,51440104.200270005,67.8900000000001,2021-02-16,2,4.0
1182,1781.99,1855.0,1733.01,1849.88,795711.63311,212042961268.08,0.3939843838851571,67.8900000000001,1807.4828571428573,1591.2392000000002,969.2891919191918,66.09202107142434,242.95879141997125,1481.9244444444446,1967.842027284387,996.006861604502,1675.4948800000002,1567.61256,1480.42,1393.22744,84.29469630094013,85.38627837623916,52235815.833380006,89.90999999999985,2021-02-17,1,4.0
1183,1849.7,1950.5,1849.69,1939.61,937227.10191,222277377811.22,0.3909468176737752,89.90999999999985,1829.4814285714283,1613.1232,984.2035353535352,67.6317860114119,246.88629638531225,1504.4166666666667,1998.1892594372912,1010.6440738960424,1744.0486,1623.0657,1525.285,1427.5043,86.36391818751963,85.56403106919923,53173042.93529001,16.089999999999918,2021-02-18,1,4.0
1184,1938.91,1972.82,1891.0,1955.0,793404.4115,224910293533.88,0.3840597596372462,16.089999999999918,1845.872857142857,1638.6080000000002,999.280404040404,67.88902772041818,253.4009425277801,1524.5105555555556,2031.312440611116,1017.7086704999954,1755.80656,1632.57672,1532.98,1433.38328,87.81019084191894,85.97242375514826,53966447.34679001,-42.46000000000004,2021-02-19,2,4.0
1185,1955.46,2042.34,1803.14,1913.0,1261315.81279,220274162486.18,0.3798694074434267,-42.46000000000004,1859.8785714285716,1660.4892000000002,1013.791212121212,66.40758300079202,253.89692949795804,1545.190277777778,2052.984136773694,1037.396418781862,1755.80656,1632.57672,1532.98,1433.38328,86.57659861227194,86.08227372917074,52705131.53400001,20.62999999999988,2021-02-20,2,4.0
