timestamp,open,high,low,close,volume,market_cap
2017-12-31,680.01,740.0,672.86,733.98,62628.24458,73170170967.3
2018-01-01,733.01,763.55,716.8,754.99,53909.25885,74724233457.5
2018-01-02,754.99,899.5,749.06,855.28,113257.78355,85552984076.5
2018-01-03,855.13,950.01,810.0,934.03,89041.45688,93146829617.0
2018-01-04,934.03,1009.72,890.01,940.0,102894.47384,94924308782.9
2018-01-05,940.0,1045.0,930.0,959.3,97374.0163,96574936368.0
2018-01-06,958.0,1017.56,950.0,1004.11,71954.27895,100852102738.0
2018-01-07,1003.71,1125.0,999.9,1123.09,65278.81957,111670667774.0
2018-01-08,1123.09,1239.18,910.0,1133.18,158831.54798,111244629093.0
2018-01-09,1133.18,1326.5,1104.85,1291.0,118702.88684,125917925182.0
2018-01-10,1291.0,1440.0,1201.1,1247.0,160185.0129,121689425203.0
2018-01-11,1249.03,1332.49,1021.0,1138.93,194546.29387,111937424561.0
2018-01-12,1136.45,1288.5,1069.01,1253.87,93763.47261,123426938667.0
2018-01-13,1253.87,1427.01,1252.0,1388.02,75893.43201,135400735922.0
2018-01-14,1388.1,1391.89,1220.89,1347.0,98391.19585,132554906162.0
2018-01-15,1347.99,1383.13,1258.12,1271.0,69236.70476,125319766537.0
2018-01-16,1268.67,1275.01,780.0,1000.0,343889.36509,102231295311.0
2018-01-17,999.99,1075.51,755.0,1000.0,436333.67326,98429091487.1
2018-01-18,1000.0,1075.2,924.21,994.0,294545.71207,100588318055.0
2018-01-19,993.3,1079.0,941.0,1032.5,167954.11253,100883462786.0
2018-01-20,1032.5,1165.4,1031.0,1152.75,123352.58362,112174461242.0
2018-01-21,1150.37,1152.69,998.0,1049.0,175031.00789,101943726022.0
2018-01-22,1049.0,1090.15,908.0,993.0,185212.52002,97465684890.1
2018-01-23,993.0,1030.0,909.0,980.0,160159.63958,95831359552.3
2018-01-24,981.2,1074.0,953.09,1061.0,134257.7947,102902843882.0
2018-01-25,1060.34,1115.0,1030.26,1056.52,119415.93495,102657059605.0
2018-01-26,1055.29,1082.0,986.0,1051.03,145113.638,102595008990.0
2018-01-27,1051.03,1127.99,1032.2,1118.99,96894.33839,107663911307.0
2018-01-28,1118.99,1277.0,1112.0,1251.96,143510.73586,121201618306.0
2018-01-29,1251.96,1258.89,1161.65,1177.01,105292.76808,115034583684.0
2018-01-30,1177.01,1186.85,1051.0,1085.5,155278.55404,104234481555.0
2018-01-31,1084.63,1135.0,1029.0,1124.81,100372.03783,108848638400.0
2018-02-01,1125.96,1164.99,981.0,1041.94,203355.29052,100935354837.0
2018-02-02,1041.89,1047.2,783.67,922.3,377375.22874,89173962073.8
2018-02-03,923.67,998.0,851.0,971.0,160037.88129,93890299032.2
2018-02-04,971.0,975.0,789.0,823.56,186446.0316,81310521832.3
2018-02-05,821.6,862.47,634.94,697.92,365516.52899,68005284182.7
2018-02-06,697.93,798.0,570.1,779.25,648944.4204,77294507867.5
2018-02-07,779.99,849.0,714.18,754.0,356403.4441,73796288509.0
2018-02-08,753.19,786.93,751.0,781.66,10516.2619,79733609806.2
2018-02-09,781.66,882.2,781.66,877.0,95447.67289,86191922699.4
2018-02-10,876.3,911.2,800.0,851.15,214818.06768,83922989197.7
2018-02-11,851.15,857.0,768.28,808.99,189323.408,79476512346.9
2018-02-12,808.58,877.56,807.46,866.66,143586.93121,84767037716.4
2018-02-13,866.39,871.0,820.0,841.57,110305.93537,82496189205.9
2018-02-14,841.57,924.99,841.3,919.09,150342.85558,90157005929.3
2018-02-15,919.09,946.66,895.59,924.55,155637.78524,91485862822.0
2018-02-16,924.55,948.48,901.36,938.67,115540.16349,92211437654.4
2018-02-17,938.6,974.0,933.48,969.99,110091.03618,95151956513.1
2018-02-18,969.99,978.5,897.0,911.0,160129.79518,90267805475.7
2018-02-19,911.0,956.22,906.04,938.11,80099.49534,92235641556.0
2018-02-20,939.17,961.0,873.0,882.99,120056.67502,87514997546.3
2018-02-21,882.99,908.88,812.87,835.89,176200.55151,83095081059.4
2018-02-22,836.35,871.96,786.6,801.49,137561.85113,79482140043.6
2018-02-23,801.47,885.0,785.99,851.6,154507.41338,84520567484.8
2018-02-24,851.59,875.0,805.0,833.94,89311.5794,82222377927.7
2018-02-25,833.92,849.5,813.18,841.19,59431.26474,82659602549.0
2018-02-26,841.46,882.0,833.0,867.98,74911.4656,85074973200.0
2018-02-27,867.98,897.49,860.69,870.11,63487.68425,85968788107.6
2018-02-28,871.84,891.0,850.3,853.5,53620.45209,83728564148.6
2018-03-01,853.5,879.96,848.65,870.63,43785.00503,85410827047.4
2018-03-02,870.63,876.22,850.0,856.28,39436.26006,83925690000.9
2018-03-03,856.27,870.78,852.3,856.02,34170.2942,83979651072.5
2018-03-04,856.51,868.0,836.24,866.66,29735.01829,84923240777.7
2018-03-05,866.61,871.75,847.2,849.84,30567.79813,83667342991.5
2018-03-06,849.81,853.18,803.01,813.11,48658.06883,80083929890.6
2018-03-07,813.31,826.2,718.4,749.9,109013.2838,73813918307.4
2018-03-08,749.02,772.07,684.0,695.46,76312.77819,69098851660.6
2018-03-09,695.48,727.92,640.0,723.71,116545.37303,71498733754.0
2018-03-10,723.65,745.0,673.06,680.58,63012.67972,67390487259.0
2018-03-11,680.58,735.0,659.15,720.85,73967.35869,70981343638.5
2018-03-12,721.0,740.5,676.31,697.11,67732.85988,68688764839.3
2018-03-13,696.52,713.76,680.0,689.94,55735.18315,67819092120.8
2018-03-14,690.16,703.54,585.0,610.1,89904.25415,60318025225.7
2018-03-15,610.1,621.12,570.0,608.83,94426.72453,60037233577.4
2018-03-16,608.83,625.3,584.15,599.05,64720.20994,59103031871.3
2018-03-17,599.03,609.26,544.0,546.95,68022.4592,54312035488.8
2018-03-18,547.98,560.0,450.0,537.0,248817.226,52934184182.0
2018-03-19,537.39,560.0,515.8,556.88,184798.77062,54722473140.3
2018-03-20,556.88,567.87,515.0,557.0,135426.91549,54777982164.4
2018-03-21,557.0,590.52,545.11,559.17,117019.17321,55237391316.0
2018-03-22,559.15,578.6,516.0,539.92,111106.19916,53082150649.3
2018-03-23,539.78,544.72,506.71,543.03,106416.06746,53084905905.7
2018-03-24,543.2,545.99,518.63,520.22,87710.78945,51799123912.0
2018-03-25,521.17,536.0,512.0,523.74,71903.1713,51598047955.4
2018-03-26,523.95,527.67,465.56,485.0,151084.23688,48228842327.3
2018-03-27,485.0,491.55,446.0,448.5,138188.76042,44316774117.9
2018-03-28,448.5,466.0,440.14,446.67,89895.47885,43948072320.8
2018-03-29,446.07,449.43,380.0,384.0,225341.94316,38016727208.9
2018-03-30,383.87,412.04,366.0,392.43,292254.79437,38879465943.6
2018-03-31,392.4,419.4,388.52,393.92,167833.59399,39066085341.7
2018-04-01,393.93,399.91,356.9,378.58,150493.99422,37413407420.1
2018-04-02,378.58,394.87,375.0,385.05,113242.14191,38093277842.3
2018-04-03,385.0,419.08,380.13,415.01,137897.55565,41105280497.5
2018-04-04,415.0,416.5,370.0,378.16,140598.39668,37528933631.2
2018-04-05,378.15,387.03,365.61,381.22,120314.05875,37802008407.7
2018-04-06,381.56,385.91,362.54,368.89,74458.69141,36532478895.9
2018-04-07,368.89,394.75,368.28,384.51,71463.42848,38023057370.7
2018-04-08,384.51,404.05,384.0,400.4,57395.52936,39530560783.8
2018-04-09,400.4,431.99,387.1,399.44,151653.50413,39343018191.4
2018-04-10,399.25,418.68,391.4,416.07,81394.29605,40903130395.8
2018-04-11,415.53,433.54,410.38,429.52,86706.68627,42521044920.4
2018-04-12,429.9,499.0,412.88,495.67,249766.38316,48693844480.7
2018-04-13,494.3,530.0,480.22,495.11,251752.08782,48683660481.3
2018-04-14,494.69,515.0,485.58,502.68,121283.3338,49557725332.8
2018-04-15,502.68,535.0,502.51,533.88,108739.15395,52555419462.3
2018-04-16,533.88,538.0,497.31,511.46,130359.52549,50534185799.2
2018-04-17,512.09,521.2,500.02,502.56,96541.96382,49728519115.3
2018-04-18,502.56,526.99,501.12,526.09,73161.95251,51904227886.3
2018-04-19,526.49,571.61,521.03,568.14,112235.77328,56178772001.3
2018-04-20,568.14,622.17,556.5,617.09,160209.03951,60922818296.2
2018-04-21,616.8,624.5,570.23,604.87,159364.95353,59913832193.8
2018-04-22,604.87,643.49,589.0,620.92,120127.3728,61556034015.4
2018-04-23,620.67,649.11,618.02,645.09,77475.70793,63617020167.4
2018-04-24,644.58,712.99,643.76,701.58,171437.66972,70127342534.4
2018-04-25,701.16,703.3,593.83,618.0,341439.50428,60955966710.5
2018-04-26,617.73,666.19,600.0,661.51,155754.00815,65663946135.1
2018-04-27,661.51,686.82,635.73,643.46,134803.48389,64114105428.4
2018-04-28,643.41,694.9,638.76,682.86,113128.36337,67759208003.9
2018-04-29,683.5,700.49,665.28,690.85,110020.23869,68289153705.5
2018-04-30,690.85,695.3,662.2,670.78,112494.9172,66423712255.5
2018-05-01,670.78,675.6,627.58,672.0,133123.66675,66803233984.4
2018-05-02,671.99,691.99,663.0,688.56,86185.5033,68159979253.2
2018-05-03,688.55,792.08,685.39,779.0,229419.209,77340839220.0
2018-05-04,779.0,810.0,756.91,785.99,179924.40215,77960306235.7
2018-05-05,785.8,832.66,781.56,819.5,128631.18764,81003446782.8
2018-05-06,819.5,839.99,752.49,794.3,166871.16002,78656662788.1
2018-05-07,794.3,799.14,701.0,752.49,284237.06328,74841655792.1
2018-05-08,753.0,777.0,720.02,748.99,135106.19621,74770813968.4
2018-05-09,748.99,760.74,710.26,751.75,112353.37758,74728439729.9
2018-05-10,752.4,769.88,720.0,722.52,102019.29933,72260117775.0
2018-05-11,722.52,737.23,663.0,676.96,216953.54991,67535702572.4
2018-05-12,676.96,690.2,633.2,684.11,166801.07487,68192028457.7
2018-05-13,684.56,742.0,666.31,729.08,136022.39207,72923278118.9
2018-05-14,729.08,743.9,686.0,727.49,183466.9224,72645181706.2
2018-05-15,727.49,740.0,695.0,704.91,127191.21863,70504110200.8
2018-05-16,704.91,712.84,673.52,706.29,118902.46895,70337446111.0
2018-05-17,706.8,719.25,662.0,667.62,106723.38375,66929938612.3
2018-05-18,667.62,694.9,656.0,692.6,106541.66307,69104455848.8
2018-05-19,693.26,717.8,682.31,697.0,88828.85641,69334147807.0
2018-05-20,697.0,729.88,688.4,716.16,86004.7409,71224213260.1
2018-05-21,716.16,720.46,688.0,696.7,96085.15451,69631032596.2
2018-05-22,697.1,699.6,637.32,640.99,107059.5769,64517663406.1
2018-05-23,640.86,669.0,560.0,577.19,257099.77096,58139666822.0
2018-05-24,577.19,612.1,550.0,602.18,195854.62497,59962094302.0
2018-05-25,602.08,617.46,568.7,585.55,118076.26273,58477440267.9
2018-05-26,585.56,607.62,578.32,586.0,77654.12532,58544016480.6
2018-05-27,586.03,592.0,557.43,570.4,97097.26713,57099072056.3
2018-05-28,570.81,576.2,506.11,511.5,153197.83278,51463146627.2
2018-05-29,511.5,573.43,510.0,567.36,189082.83788,56396587655.5
2018-05-30,567.09,585.83,541.2,557.19,122132.2701,55829809816.9
2018-05-31,557.87,586.73,552.98,577.81,100101.52276,57643138806.7
2018-06-01,577.81,590.26,564.93,579.0,83840.84162,57894350583.0
2018-06-02,579.0,599.17,572.9,590.85,80258.14719,59080880116.9
2018-06-03,590.85,628.81,590.1,619.66,84123.33235,61740821845.6
2018-06-04,619.66,625.47,580.15,591.02,96339.44507,59222873879.9
2018-06-05,591.02,614.0,570.36,609.05,89053.74351,60864980394.9
2018-06-06,609.29,613.35,593.4,607.4,70152.92117,60659842640.8
2018-06-07,606.68,618.0,598.24,605.16,60174.1888,60478879394.6
2018-06-08,605.2,608.45,593.33,598.68,49228.00755,60080608858.0
2018-06-09,599.29,608.97,591.0,592.87,38908.0653,59741701632.7
2018-06-10,592.44,592.87,501.13,524.11,190350.58429,52645885460.5
2018-06-11,524.64,535.51,508.66,531.69,145813.07819,53337466294.1
2018-06-12,531.08,538.88,482.0,493.0,158223.14812,49702985162.4
2018-06-13,493.0,501.97,449.06,475.47,181842.19417,47777150787.0
2018-06-14,475.47,529.0,460.0,519.29,206093.0733,52015066663.3
2018-06-15,519.3,521.0,481.62,487.48,160532.53607,49149084089.5
2018-06-16,487.47,503.28,483.72,496.74,131095.45173,50024018701.1
2018-06-17,496.45,507.6,492.7,497.14,117316.93221,50114921287.6
2018-06-18,497.15,524.48,487.27,517.95,143826.68272,51972519170.6
2018-06-19,517.77,548.2,510.01,537.97,148148.38064,53893191559.4
2018-06-20,537.68,542.02,515.08,536.49,123892.0424,53735032875.1
2018-06-21,536.34,544.98,521.11,526.18,79862.90544,52853921455.3
2018-06-22,526.32,526.44,450.0,462.09,212659.53437,46694859627.8
2018-06-23,462.4,481.0,455.0,473.41,94465.26834,47577076101.7
2018-06-24,473.4,475.81,419.53,454.41,198264.10079,45897156207.1
2018-06-25,454.29,474.47,444.37,458.7,122942.1165,46171165113.8
2018-06-26,459.04,460.81,429.0,429.34,84003.09976,43417898247.6
2018-06-27,429.81,445.95,420.19,441.64,99156.36437,44389430888.5
2018-06-28,441.36,443.96,416.45,420.22,112309.56714,42391125054.3
2018-06-29,420.48,442.0,404.48,434.77,159495.30942,43769409548.2
2018-06-30,434.77,463.15,434.51,454.09,157169.20242,45703302056.4
2018-07-01,454.2,457.77,443.73,452.1,111226.62846,45585861718.1
2018-07-02,452.14,481.83,444.16,476.25,182585.11018,47747743959.2
2018-07-03,476.32,486.98,457.0,461.82,186954.55478,46637067238.7
2018-07-04,461.78,482.7,458.02,467.38,101886.20199,46960391870.5
2018-07-05,467.19,480.0,458.8,467.87,125806.0083,47682968019.5
2018-07-06,467.79,476.0,451.29,470.47,100428.64802,47652424063.6
2018-07-07,470.48,487.99,461.5,485.57,83629.95382,49436674024.9
2018-07-08,485.57,495.98,482.05,486.77,144703.13626,49191161178.1
2018-07-09,486.55,488.98,468.2,471.71,89532.14109,47950212027.3
2018-07-10,471.73,473.23,427.69,432.48,173640.9762,43708241775.1
2018-07-11,432.55,452.69,424.2,444.99,159022.59726,44934271235.3
2018-07-12,444.99,445.36,416.94,431.14,181877.07924,43288294177.4
2018-07-13,431.14,442.47,424.62,432.46,150320.32532,43694988768.9
2018-07-14,432.43,440.0,428.26,433.19,122253.69397,43911193560.9
2018-07-15,433.2,455.0,430.52,449.78,140415.27048,45306414380.4
2018-07-16,449.79,480.57,444.03,478.49,172440.71343,48419026521.3
2018-07-17,478.49,512.0,465.29,498.76,215318.06761,50478766285.3
2018-07-18,498.89,515.47,468.01,479.41,236137.8071,48424155623.5
2018-07-19,479.4,484.15,462.57,468.57,171308.06705,47335899963.0
2018-07-20,468.7,471.02,440.0,449.04,160873.38244,45437819521.9
2018-07-21,449.04,468.97,441.18,460.23,74259.64067,46630720739.0
2018-07-22,460.23,472.2,454.19,457.47,60684.89595,46360029756.7
2018-07-23,457.47,469.82,447.11,450.05,106561.46081,45481301491.0
2018-07-24,450.05,484.27,448.47,479.28,158286.759,48368209917.3
2018-07-25,479.24,485.77,464.0,472.1,170475.54936,47683830874.3
2018-07-26,472.11,485.0,460.0,462.64,173976.2192,46839932192.6
2018-07-27,462.17,474.0,455.84,470.09,198304.79211,47417755376.4
2018-07-28,470.09,472.0,460.82,469.29,156862.59361,47147853886.3
2018-07-29,468.44,472.0,461.6,466.4,138747.56334,47133881665.7
2018-07-30,466.4,469.79,446.1,456.23,179581.79415,46175217427.0
2018-07-31,456.19,457.3,427.0,432.22,214913.57229,43839034236.6
2018-08-01,432.2,434.99,406.55,420.41,209570.0844,42521937217.6
2018-08-02,420.37,425.52,407.43,410.62,178421.10672,41709183608.4
2018-08-03,410.62,420.01,396.61,417.52,201156.61154,42287977978.1
2018-08-04,417.58,419.53,401.86,407.21,179498.57515,41183215694.2
2018-08-05,407.21,413.24,400.16,408.79,158913.77206,41521715110.2
2018-08-06,408.77,413.28,397.08,405.28,166496.42465,41139790461.5
2018-08-07,405.19,412.76,369.19,378.21,207706.11078,38472420232.6
2018-08-08,378.2,380.42,347.25,355.48,275047.10788,36091566801.1
2018-08-09,355.48,369.9,350.51,363.3,244268.20567,37007391030.6
2018-08-10,363.21,365.87,325.95,331.81,264274.13378,33834485092.3
2018-08-11,331.88,332.98,304.45,317.69,335634.67243,32619681420.3
2018-08-12,317.49,327.13,313.42,317.89,135524.79994,32368768331.5
2018-08-13,317.96,321.99,280.68,283.81,307713.22214,29024490502.9
2018-08-14,283.81,283.81,250.0,278.41,485174.37541,28263969131.7
2018-08-15,278.47,304.45,276.3,281.12,438620.64156,28617473115.7
2018-08-16,281.46,298.6,277.55,287.17,235665.2551,29199228645.6
2018-08-17,286.84,318.0,285.0,317.51,342556.46068,32011921282.7
2018-08-18,317.51,321.33,281.79,294.11,384021.38829,29998584852.4
2018-08-19,294.1,307.4,288.2,299.42,288483.44841,30514025773.7
2018-08-20,299.3,304.04,269.5,270.51,219153.78936,27829775230.8
2018-08-21,270.51,285.9,269.7,281.21,224701.57671,28609531323.2
2018-08-22,281.09,298.89,259.5,270.8,403936.78303,27539119678.7
2018-08-23,270.68,280.3,267.55,275.99,277304.60909,28129662664.2
2018-08-24,276.06,283.1,270.22,281.19,271850.21373,28730705349.2
2018-08-25,281.05,282.71,275.99,277.55,253375.49477,28399212923.0
2018-08-26,277.54,277.91,268.69,274.29,232525.9497,27953028997.1
2018-08-27,274.17,288.15,271.59,287.71,281020.64727,29015874948.4
2018-08-28,287.71,298.0,282.66,295.44,318323.28971,30128902936.5
2018-08-29,295.44,297.0,283.55,288.4,324275.47324,29404459724.6
2018-08-30,288.35,291.0,271.88,283.89,336993.14413,28881058148.3
2018-08-31,283.9,289.0,276.59,281.41,302663.37038,28774922508.3
2018-09-01,281.46,302.0,281.34,295.71,294944.4401,30035327410.2
2018-09-02,295.8,299.33,288.87,295.41,153300.06112,29942718225.1
2018-09-03,295.51,296.62,285.99,289.09,274753.70062,29428616901.4
2018-09-04,289.09,292.64,283.0,285.3,330102.19,29074743100.6
2018-09-05,285.18,287.62,227.0,228.53,528734.3196,23646371776.6
